col,line,letter,s_read_mm,z_mm,turn,r_mm,x_wound,y_wound,x_crushed,y_crushed
1.0000,36.0000,4.0000,164.5600,124.0450,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,36.0000,5.0000,168.7200,124.0450,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,36.0000,6.0000,172.8800,124.0450,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,36.0000,7.0000,177.0400,124.0450,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,37.0000,1.0000,152.0800,126.8350,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,37.0000,2.0000,156.2400,126.8350,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,37.0000,3.0000,160.4000,126.8350,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,37.0000,4.0000,164.5600,126.8350,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,37.0000,5.0000,168.7200,126.8350,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,37.0000,6.0000,172.8800,126.8350,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,37.0000,7.0000,177.0400,126.8350,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,38.0000,1.0000,152.0800,129.6250,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,38.0000,2.0000,156.2400,129.6250,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,38.0000,3.0000,160.4000,129.6250,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,38.0000,4.0000,164.5600,129.6250,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,38.0000,5.0000,168.7200,129.6250,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,38.0000,6.0000,172.8800,129.6250,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,38.0000,7.0000,177.0400,129.6250,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,39.0000,1.0000,152.0800,132.4150,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,39.0000,2.0000,156.2400,132.4150,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,39.0000,3.0000,160.4000,132.4150,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,39.0000,4.0000,164.5600,132.4150,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,39.0000,5.0000,168.7200,132.4150,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,39.0000,6.0000,172.8800,132.4150,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,39.0000,7.0000,177.0400,132.4150,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,40.0000,1.0000,152.0800,135.2050,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,40.0000,2.0000,156.2400,135.2050,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,40.0000,3.0000,160.4000,135.2050,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,40.0000,4.0000,164.5600,135.2050,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,40.0000,5.0000,168.7200,135.2050,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,40.0000,6.0000,172.8800,135.2050,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,40.0000,7.0000,177.0400,135.2050,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,41.0000,1.0000,152.0800,137.9950,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,41.0000,2.0000,156.2400,137.9950,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,41.0000,3.0000,160.4000,137.9950,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,41.0000,4.0000,164.5600,137.9950,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,41.0000,5.0000,168.7200,137.9950,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,41.0000,6.0000,172.8800,137.9950,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,41.0000,7.0000,177.0400,137.9950,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,42.0000,1.0000,152.0800,140.7850,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,42.0000,2.0000,156.2400,140.7850,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,42.0000,3.0000,160.4000,140.7850,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,42.0000,4.0000,164.5600,140.7850,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,42.0000,5.0000,168.7200,140.7850,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,42.0000,6.0000,172.8800,140.7850,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,42.0000,7.0000,177.0400,140.7850,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,43.0000,1.0000,152.0800,143.5750,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,43.0000,2.0000,156.2400,143.5750,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,43.0000,3.0000,160.4000,143.5750,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,43.0000,4.0000,164.5600,143.5750,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,43.0000,5.0000,168.7200,143.5750,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,43.0000,6.0000,172.8800,143.5750,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,43.0000,7.0000,177.0400,143.5750,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,44.0000,1.0000,152.0800,146.3650,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,44.0000,2.0000,156.2400,146.3650,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,44.0000,3.0000,160.4000,146.3650,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,44.0000,4.0000,164.5600,146.3650,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,44.0000,5.0000,168.7200,146.3650,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,44.0000,6.0000,172.8800,146.3650,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,44.0000,7.0000,177.0400,146.3650,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,45.0000,1.0000,152.0800,149.1550,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,45.0000,2.0000,156.2400,149.1550,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,45.0000,3.0000,160.4000,149.1550,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,45.0000,4.0000,164.5600,149.1550,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,45.0000,5.0000,168.7200,149.1550,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,45.0000,6.0000,172.8800,149.1550,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,45.0000,7.0000,177.0400,149.1550,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,46.0000,1.0000,152.0800,151.9450,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,46.0000,2.0000,156.2400,151.9450,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,46.0000,3.0000,160.4000,151.9450,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,46.0000,4.0000,164.5600,151.9450,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,46.0000,5.0000,168.7200,151.9450,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,46.0000,6.0000,172.8800,151.9450,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,46.0000,7.0000,177.0400,151.9450,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,47.0000,1.0000,152.0800,154.7350,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,47.0000,2.0000,156.2400,154.7350,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,47.0000,3.0000,160.4000,154.7350,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,47.0000,4.0000,164.5600,154.7350,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,47.0000,5.0000,168.7200,154.7350,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,47.0000,6.0000,172.8800,154.7350,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,47.0000,7.0000,177.0400,154.7350,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,48.0000,1.0000,152.0800,157.5250,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,48.0000,2.0000,156.2400,157.5250,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,48.0000,3.0000,160.4000,157.5250,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,48.0000,4.0000,164.5600,157.5250,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,48.0000,5.0000,168.7200,157.5250,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,48.0000,6.0000,172.8800,157.5250,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,48.0000,7.0000,177.0400,157.5250,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,49.0000,1.0000,152.0800,160.3150,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,49.0000,2.0000,156.2400,160.3150,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,49.0000,3.0000,160.4000,160.3150,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,49.0000,4.0000,164.5600,160.3150,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,49.0000,5.0000,168.7200,160.3150,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,49.0000,6.0000,172.8800,160.3150,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,49.0000,7.0000,177.0400,160.3150,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,50.0000,1.0000,152.0800,163.1050,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,50.0000,2.0000,156.2400,163.1050,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,50.0000,3.0000,160.4000,163.1050,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,50.0000,4.0000,164.5600,163.1050,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,50.0000,5.0000,168.7200,163.1050,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,50.0000,6.0000,172.8800,163.1050,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,50.0000,7.0000,177.0400,163.1050,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,51.0000,1.0000,152.0800,165.8950,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,51.0000,2.0000,156.2400,165.8950,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,51.0000,3.0000,160.4000,165.8950,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,51.0000,4.0000,164.5600,165.8950,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,51.0000,5.0000,168.7200,165.8950,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,51.0000,6.0000,172.8800,165.8950,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,51.0000,7.0000,177.0400,165.8950,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,52.0000,1.0000,152.0800,168.6850,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,52.0000,2.0000,156.2400,168.6850,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,52.0000,3.0000,160.4000,168.6850,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,52.0000,4.0000,164.5600,168.6850,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,52.0000,5.0000,168.7200,168.6850,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,52.0000,6.0000,172.8800,168.6850,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,52.0000,7.0000,177.0400,168.6850,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
1.0000,53.0000,1.0000,152.0800,171.4750,68.0000,15.8953,6.6907,14.4186,6.8657,9.7102
1.0000,53.0000,2.0000,156.2400,171.4750,68.0000,15.8881,10.1895,12.1903,10.9046,8.7375
1.0000,53.0000,3.0000,160.4000,171.4750,68.0000,15.8809,12.9924,9.1324,14.7576,7.1851
1.0000,53.0000,4.0000,164.5600,171.4750,68.0000,15.8737,14.9077,5.4529,18.1799,4.8420
1.0000,53.0000,5.0000,168.7200,171.4750,68.0000,15.8664,15.8043,1.4029,20.4100,1.3891
1.0000,53.0000,6.0000,172.8800,171.4750,67.0000,15.8592,15.6205,-2.7411,19.7736,-2.6246
1.0000,53.0000,7.0000,177.0400,171.4750,67.0000,15.8520,14.3685,-6.6957,17.0237,-5.6732
2.0000,1.0000,1.0000,195.0800,26.3950,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,1.0000,2.0000,199.2400,26.3950,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,1.0000,3.0000,203.4000,26.3950,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,1.0000,4.0000,207.5600,26.3950,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,1.0000,5.0000,211.7200,26.3950,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,1.0000,6.0000,215.8800,26.3950,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,1.0000,7.0000,220.0400,26.3950,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,2.0000,1.0000,195.0800,29.1850,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,2.0000,2.0000,199.2400,29.1850,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,2.0000,3.0000,203.4000,29.1850,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,2.0000,4.0000,207.5600,29.1850,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,2.0000,5.0000,211.7200,29.1850,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,2.0000,6.0000,215.8800,29.1850,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,2.0000,7.0000,220.0400,29.1850,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,3.0000,1.0000,195.0800,31.9750,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,3.0000,2.0000,199.2400,31.9750,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,3.0000,3.0000,203.4000,31.9750,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,3.0000,4.0000,207.5600,31.9750,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,3.0000,5.0000,211.7200,31.9750,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,3.0000,6.0000,215.8800,31.9750,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,3.0000,7.0000,220.0400,31.9750,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,4.0000,1.0000,195.0800,34.7650,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,4.0000,2.0000,199.2400,34.7650,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,4.0000,3.0000,203.4000,34.7650,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,4.0000,4.0000,207.5600,34.7650,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,4.0000,5.0000,211.7200,34.7650,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,4.0000,6.0000,215.8800,34.7650,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,4.0000,7.0000,220.0400,34.7650,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,5.0000,1.0000,195.0800,37.5550,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,5.0000,2.0000,199.2400,37.5550,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,5.0000,3.0000,203.4000,37.5550,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,5.0000,4.0000,207.5600,37.5550,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,5.0000,5.0000,211.7200,37.5550,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,5.0000,6.0000,215.8800,37.5550,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,5.0000,7.0000,220.0400,37.5550,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,6.0000,1.0000,195.0800,40.3450,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,6.0000,2.0000,199.2400,40.3450,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,6.0000,3.0000,203.4000,40.3450,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,6.0000,4.0000,207.5600,40.3450,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,6.0000,5.0000,211.7200,40.3450,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,6.0000,6.0000,215.8800,40.3450,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,6.0000,7.0000,220.0400,40.3450,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,7.0000,1.0000,195.0800,43.1350,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,7.0000,2.0000,199.2400,43.1350,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,7.0000,3.0000,203.4000,43.1350,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,7.0000,4.0000,207.5600,43.1350,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,7.0000,5.0000,211.7200,43.1350,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,7.0000,6.0000,215.8800,43.1350,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,7.0000,7.0000,220.0400,43.1350,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,8.0000,1.0000,195.0800,45.9250,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,8.0000,2.0000,199.2400,45.9250,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,8.0000,3.0000,203.4000,45.9250,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,8.0000,4.0000,207.5600,45.9250,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,8.0000,5.0000,211.7200,45.9250,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,8.0000,6.0000,215.8800,45.9250,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,8.0000,7.0000,220.0400,45.9250,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,9.0000,1.0000,195.0800,48.7150,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,9.0000,2.0000,199.2400,48.7150,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,9.0000,3.0000,203.4000,48.7150,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,9.0000,4.0000,207.5600,48.7150,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,9.0000,5.0000,211.7200,48.7150,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,9.0000,6.0000,215.8800,48.7150,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,9.0000,7.0000,220.0400,48.7150,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,10.0000,1.0000,195.0800,51.5050,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,10.0000,2.0000,199.2400,51.5050,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,10.0000,3.0000,203.4000,51.5050,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,10.0000,4.0000,207.5600,51.5050,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,10.0000,5.0000,211.7200,51.5050,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,10.0000,6.0000,215.8800,51.5050,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,10.0000,7.0000,220.0400,51.5050,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,11.0000,1.0000,195.0800,54.2950,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,11.0000,2.0000,199.2400,54.2950,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,11.0000,3.0000,203.4000,54.2950,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,11.0000,4.0000,207.5600,54.2950,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,11.0000,5.0000,211.7200,54.2950,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,11.0000,6.0000,215.8800,54.2950,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,11.0000,7.0000,220.0400,54.2950,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,12.0000,1.0000,195.0800,57.0850,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,12.0000,2.0000,199.2400,57.0850,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,12.0000,3.0000,203.4000,57.0850,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,12.0000,4.0000,207.5600,57.0850,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,12.0000,5.0000,211.7200,57.0850,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,12.0000,6.0000,215.8800,57.0850,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,12.0000,7.0000,220.0400,57.0850,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,13.0000,1.0000,195.0800,59.8750,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,13.0000,2.0000,199.2400,59.8750,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,13.0000,3.0000,203.4000,59.8750,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,13.0000,4.0000,207.5600,59.8750,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,13.0000,5.0000,211.7200,59.8750,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,13.0000,6.0000,215.8800,59.8750,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,13.0000,7.0000,220.0400,59.8750,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,14.0000,1.0000,195.0800,62.6650,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,14.0000,2.0000,199.2400,62.6650,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,14.0000,3.0000,203.4000,62.6650,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,14.0000,4.0000,207.5600,62.6650,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,14.0000,5.0000,211.7200,62.6650,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,14.0000,6.0000,215.8800,62.6650,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,14.0000,7.0000,220.0400,62.6650,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,15.0000,1.0000,195.0800,65.4550,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,15.0000,2.0000,199.2400,65.4550,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,15.0000,3.0000,203.4000,65.4550,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,15.0000,4.0000,207.5600,65.4550,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,15.0000,5.0000,211.7200,65.4550,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,15.0000,6.0000,215.8800,65.4550,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,15.0000,7.0000,220.0400,65.4550,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,16.0000,1.0000,195.0800,68.2450,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,16.0000,2.0000,199.2400,68.2450,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,16.0000,3.0000,203.4000,68.2450,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,16.0000,4.0000,207.5600,68.2450,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,16.0000,5.0000,211.7200,68.2450,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,16.0000,6.0000,215.8800,68.2450,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,16.0000,7.0000,220.0400,68.2450,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,17.0000,1.0000,195.0800,71.0350,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,17.0000,2.0000,199.2400,71.0350,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
2.0000,17.0000,3.0000,203.4000,71.0350,67.0000,15.8061,-7.9984,-13.6330,-8.3058,-9.3483
2.0000,17.0000,4.0000,207.5600,71.0350,67.0000,15.7989,-11.2653,-11.0770,-12.2866,-8.1791
2.0000,17.0000,5.0000,211.7200,71.0350,67.0000,15.7916,-13.7542,-7.7587,-16.0158,-6.3648
2.0000,17.0000,6.0000,215.8800,71.0350,67.0000,15.7844,-15.2933,-3.9068,-19.1219,-3.6366
2.0000,17.0000,7.0000,220.0400,71.0350,67.0000,15.7771,-15.7757,0.2130,-20.4540,0.2129
2.0000,18.0000,1.0000,195.0800,73.8250,67.0000,15.8206,-0.0702,-15.8205,-0.0700,-10.2292
2.0000,18.0000,2.0000,199.2400,73.8250,67.0000,15.8134,-4.1790,-15.2512,-4.2109,-10.0102
